Plot name,Proeltis virscens,Cs sp.2,Ctena sp.4,Eaea sp.,Meslon sp.1,Ptiae sp.1,Mellma sp.4,Mphthalma sp.6,Alenae sp.12,Seriilus ada,Cotra zeaicum,Nrius sp.4,Scretus nr. anis,Dtes sp.1
NewSite078,0.000000000000,0.057824900046,1.110051612595,0.000000000000,0.173474700139,0.731452244742,0.277060214911,0.000000000000,0.000000000000,0.000000000000,4.550748133659,0.057824900046,1.807779585260,5.687803300159
NewSite079,0.000000000000,0.057824900046,1.110051612595,0.000000000000,0.173474700139,0.731452244742,0.277060214911,0.000000000000,0.000000000000,0.000000000000,4.550748133659,0.057824900046,1.807779585260,5.687803300159
NewSite080,0.000000000000,0.057824900046,1.110051612595,0.000000000000,0.173474700139,0.731452244742,0.277060214911,0.000000000000,0.000000000000,0.000000000000,4.550748133659,0.057824900046,1.807779585260,5.687803300159
NewSite081,0.000000000000,0.057824900046,1.110051612595,0.000000000000,0.173474700139,0.731452244742,0.277060214911,0.000000000000,0.000000000000,0.000000000000,4.550748133659,0.057824900046,1.807779585260,5.687803300159
NewSite082,0.000000000000,0.057824900046,1.110051612595,0.000000000000,0.173474700139,0.731452244742,0.277060214911,0.000000000000,0.000000000000,0.000000000000,4.550748133659,0.057824900046,1.807779585260,5.687803300159
NewSite090,0.436881825342,0.000000000000,0.768248371582,0.000000000000,0.067212588514,1.342809775122,0.799015406794,0.168031471285,0.033606294257,0.033606294257,2.119697573167,0.470488119599,2.331609247207,4.174394992654
NewSite091,0.436881825342,0.000000000000,0.768248371582,0.000000000000,0.067212588514,1.342809775122,0.799015406794,0.168031471285,0.033606294257,0.033606294257,2.119697573167,0.470488119599,2.331609247207,4.174394992654
NewSite092,0.436881825342,0.000000000000,0.768248371582,0.000000000000,0.067212588514,1.342809775122,0.799015406794,0.168031471285,0.033606294257,0.033606294257,2.119697573167,0.470488119599,2.331609247207,4.174394992654
NewSite093,0.436881825342,0.000000000000,0.768248371582,0.000000000000,0.067212588514,1.342809775122,0.799015406794,0.168031471285,0.033606294257,0.033606294257,2.119697573167,0.470488119599,2.331609247207,4.174394992654
NewSite094,0.436881825342,0.000000000000,0.768248371582,0.000000000000,0.067212588514,1.342809775122,0.799015406794,0.168031471285,0.033606294257,0.033606294257,2.119697573167,0.470488119599,2.331609247207,4.174394992654
NewSite095,0.398479730460,0.000000000000,1.107277177289,0.000000000000,0.061304573917,1.222853293775,0.796198142064,0.153261434792,0.030652286958,0.030652286958,2.124262444454,0.429132017419,2.182740849091,4.899627562237
